title,artist,album,track_id,album_id,album_image,lyrics,like_count,genre,style,release_date,news1,news2,news3
찰나가 영원이 될 때 (The Eternal Moment),마크툽(MAKTUB),Red Moon : Beyond The Light,6128861,4065043,https://image.bugsm.co.kr/album/images/200/40650/4065043.jpg?version=20210919180017.0,"서로를 향한 마음이
우주의 작은 뭉쳐짐이라면
이 아름다운 기억이 흩어져도
사라지진 않을 거야

잠들지 못한 바람은
고요히 빛나는 너의 바다로
그 안에 잠겨
죽어도 좋으니 나
네 품에 안겨

너의 이름이 긴 밤을 지나
찰나가 영원이 될 때
얼마나 내가 널 좋아하면
달에 네 목소리가 보여

오색 빛 하늘 별 숲 사이로
너라는 꽃이 피어나
그 세상의 반을 가진다 해도
그저 네 앞에선
꽃에 머물고픈
한 남자일 뿐

오롯이 나를 비춰요
어둠이 드리워도 눈이 부시게
눈물조차
반짝이는 밤의 기적을 노래하네

너의 이름이 긴 밤을 지나
찰나가 영원이 될 때
얼마나 내가 널 좋아하면
달에 네 목소리가 보여

오색 빛 하늘 별 숲 사이로
너라는 꽃이 피어나
그 세상의 반을 가진다 해도
그저 네 앞에선
꽃에 머물고픈 남자일 뿐

밤 하늘 수놓인 모든 것들이
운명 위로 내리는 걸
내 꿈에 안긴 널
한 번 더 가득히 안아
시간을 넘어
빛이 닿는 세계의 바깥까지 함께
너의 깊은 미소의
황홀 속 일렁임은
영원과 이어질 거야

얼마나 내가 널 원하는지
눈을 감아도 너와 마주쳐

쏟아지는 달빛의 선율을 따라
자유의 날개로 향하는 봄날엔
너의 유일한 숨결이 분다

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",1975.0,"인디, 알앤비/소울","소울 팝, 인디 팝",2021.09.19,http://www.topstarnews.net/news/articleView.html?idxno=802421,http://www.enewstoday.co.kr/news/articleView.html?idxno=1589116,http://www.newsis.com/view/?id=NISX20220805_0001969161&cID=10808&pID=10800
어떻게 지내 (Prod. By VAN.C),오반,어떻게 지내,31849691,20310325,https://image.bugsm.co.kr/album/images/200/203103/20310325.jpg?version=20211217014359.0,"어떻게 지내 식상한 말이
내 가사가 될 줄 몰랐어
얼마 안됐네 지나온 날이
다 알아도 그립더라고
I still need you
I need you
I still need you
I need you
시간이 필요했어 우린 정말 사랑했지만
가살 쓰는 법도 잊어버리게 됐지 난
넌 헤어지면 우리 노랠 제발 내지 말아
달라 했지만 못 들어줘 미안
나는 하루 종일 누워 있었어
불면이 심해져서 안 피곤한 날이 없어
가끔은 문 밖에서 누가 문을 두드려
그건 환상인데도 나는 두려워
다시 눈 뜨면 니가 있을까
그럼 무서운 표정을 지을까
아니면 어떤 대화를 나누고 싶어질 수도
있어 그때처럼
대체 왜 보고싶지 남겨진 상처 대신
남은 건 혼자 돼버린 역시 너와 나겠지
난 아직 낯설기만 해 넌 어때
더 지독해 지기 전에 잊어볼게
어떻게 지내 식상한 말이
내 가사가 될 줄 몰랐어
얼마 안됐네 지나온 날이
다 알아도 그립더라고
I still need you
I need you
I still need you
I need you
월요일에 병원을 예약했어
너 없이 사는게 힘들었나봐
하루도 빼지 않고 사람을 만나
너도 알겠지만 오봉이도 데려 왔어
너무 그리워하지 않더라 예범이는
난 약을 먹었지만 아닐거야 별일은
자전거를 타고 어디론가 가려하면
다 너와 간 곳 뿐인게 좀 그럴 뿐야
여기저기에 핑계를 대 불면증 습관이 돼
너가 아닌 사람에게 널 원하고
흉터가 된 상처는 더 이상 아프지가 않잖아
그래서 널 그리나봐 이젠 눈물이 나와
널 다치게 하지 않을 순 없었을까
만약 나 때문이었다면 다 나 때문이면
어떻게 지내 식상한 말이
내 가사가 될 줄 몰랐어
얼마 안됐네 지나온 날이
다 알아도 그립더라고
I still need you
I need you
I still need you
I need you
널 이렇게 망가지게 한 게
나인 건 아닐까
내가 이렇게 망가지다니
대체 왜 병원에 다닐까
널 이렇게 망가지게 한 게
나인 건 아닐까
내가 이렇게 망가지다니
대체 왜 병원에 다닐까

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",8298.0,"인디, 랩/힙합","랩, 인디힙합",2020.03.05,https://www.xportsnews.com/article/1704273,https://www.xportsnews.com/article/1704271,https://www.xportsnews.com/article/1704272
나의 사춘기에게,볼빨간사춘기,Red Diary Page.1,30800129,20122134,https://image.bugsm.co.kr/album/images/200/201221/20122134.jpg?version=20220716012243.0,"나는 한때 내가 이 세상에
사라지길 바랐어
온 세상이 너무나 캄캄해
매일 밤을 울던 날
차라리 내가 사라지면
마음이 편할까
모두가 날 바라보는 시선이
너무나 두려워
아름답게 아름답던
그 시절을 난 아파서
사랑받을 수 없었던 내가
너무나 싫어서
엄마는 아빠는 다
나만 바라보는데
내 마음은 그런 게 아닌데
자꾸만 멀어만 가
어떡해 어떡해
어떡해 어떡해
시간이 약이라는 말이 내게
정말 맞더라고
하루가 지나면 지날수록
더 나아지더라고
근데 가끔은 너무 행복하면
또 아파올까 봐
내가 가진 이 행복들을
누군가 가져갈까 봐
아름다운 아름답던
그 기억이 난 아파서
아픈 만큼 아파해도
사라지지를 않아서
친구들은 사람들은
다 나만 바라보는데
내 모습은 그런 게 아닌데
자꾸만 멀어만 가
그래도 난 어쩌면 내가
이 세상에 밝은 빛이라도 될까 봐
어쩌면 그 모든 아픔을 내딛고서라도
짧게 빛을 내볼까 봐
포기할 수가 없어 하루도 맘 편히
잠들 수가 없던 내가
이렇게라도 일어서 보려고 하면
내가 날 찾아줄까 봐
아아아아아아아 아아아아아아아
아아아아아아아 아아아아아아아
얼마나 얼마나 아팠을까
얼마나 얼마나 아팠을까
얼마나 얼마나 얼마나 바랬을까

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",21174.0,"인디, 댄스/팝","인디 팝, 팝",2017.09.28,http://starin.edaily.co.kr/news/newspath.asp?newsid=01469446635607280,http://www.newsculture.press/news/articleView.html?idxno=524083,https://isplus.com/article/view/isp202305030031
여행,볼빨간사춘기,Red Diary Page.2,31082191,20168753,https://image.bugsm.co.kr/album/images/200/201687/20168753.jpg?version=20220716015645.0,"저 오늘 떠나요 공항으로
핸드폰 꺼 놔요
제발 날 찾진 말아줘
시끄럽게 소리를 질러도
어쩔 수 없어 나
가볍게 손을 흔들며 Bye bye
쉬지 않고 빛났던
꿈같은 My youth
이리저리 치이고
또 망가질 때쯤
지쳤어 나 미쳤어 나
떠날 거야 다 비켜
I fly away
Take me to London Paris
New york city들
아름다운 이 도시에 빠져서 나
Like I'm a bird bird
날아다니는 새처럼
난 자유롭게 Fly fly 나 숨을 쉬어
Take me to new world
Anywhere 어디든
답답한 이곳을 벗어나기만 하면
Shining light light
빛나는 My youth
자유롭게 Fly fly 나 숨을 쉬어
저 이제 쉬어요 떠날 거예요
노트북 꺼 놔요
제발 날 잡진 말아줘
시끄럽게 소리를 질러도
어쩔 수 없어 나
가볍게 손을 흔들며 See ya
쉬지 않고 빛났던
꿈같은 My youth
이리 저리 치이고
또 망가질 때쯤
지쳤어 나 미쳤어 나
떠날 거야 다 비켜
I fly away
Take me to London Paris
New york city들
아름다운 이 도시에 빠져서 나
Like I'm a bird bird
날아 다니는 새처럼
난 자유롭게 Fly fly 나 숨을 쉬어
Take me to new world
Anywhere 어디든
답답한 이곳을 벗어나기만 하면
Shining light light
빛나는 My youth
자유롭게 Fly fly 나 숨을 쉬어
I can fly away fly
Always always always
Fly away
Take me to new world
Anywhere 어디든
답답한 이곳을 벗어나기만 하면
Shining light light
빛나는 My youth
자유롭게 Fly fly 나 숨을 쉬어

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",16534.0,"인디, 댄스/팝","팝 락, 인디 팝",2018.05.24,http://starin.edaily.co.kr/news/newspath.asp?newsid=01469446635607280,http://www.newsculture.press/news/articleView.html?idxno=524083,https://isplus.com/article/view/isp202305030031
아무래도 난,주시크 (Joosiq),아무래도 난,6155064,4073463,https://image.bugsm.co.kr/album/images/200/40734/4073463.jpg?version=20220413004523.0,"아무렇지 않게 내 하루가 또
지나갈 쯤에 문득
네가 없다는 게 익숙해진 내가
낯설어지곤 해 (yeah)
이제와 너 없는 난 의미 없다고
되돌릴 수 없는 우리겠지만
네가 좋아했던 그 노랠 우연히
듣게 됐어 아무래도 난
Baby I Need You
좀 늦었겠지만
다시 하고 싶어
여전히 I Need you
Need You
좀 어렵겠지만
너 없인 안돼 난
너도 알잖아
Baby I need you now
몇 곡의 노래로 너를 불렀을까
너도 들었겠지만
아직도 궁금해
내가 없이 보낸
너의 지금은 어때
이제와 너 없는 난 의미 없다고
되돌릴 수 없는 우리겠지만
네가 좋아했던 그 노랠 우연히
불러 봤어 아무래도 난
Baby I Need You
좀 늦었겠지만
다시 하고 싶어
여전히 I Need you
Need You
좀 어렵겠지만
너 없인 안돼 난
너도 알잖아
Baby I need you now
그때 네가 울던 한강 공원에서
네 눈물을 보고 닦아 주질 못했어
이런 게 떠올라 후회된 장면만
웃는게 예뻤던 너를
Baby I Need You
여전히 사랑해
내가 잘못했어
돌아와 I Need you
Need You
너도 그랬다고
나없이 안돼 넌
너도 알잖아
Baby I need you now

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",2312.0,"인디, 알앤비/소울","알앤비, 인디 팝",2022.03.30,http://www.topstarnews.net/news/articleView.html?idxno=15029922,http://www.sportsseoul.com/news/read/1193867?ref=naver,http://www.slist.kr/news/articleView.html?idxno=419275
908,임금비,I can't believe it's not butter!,31992692,20343253,https://image.bugsm.co.kr/album/images/200/203432/20343253.jpg?version=20220928011656.0,"I am allergic to dogs
But I'm living with 2 pups
And they certainly make me very happy
I am allergic to beer
Especially when it's flat
But I really like it
I am watching my weight
But I'm still having steak
With red wine gravy with my sweet baby
My nanny she's not very happy about him
All of his mates always hate me
But we really don't care
Nothing is gentle
They will think you're mental
If you want to scream out loud
Do until they hear you out
좋으면 좋은 거지 좋아하면 하는 거지
하면 또 더 하고 싶지 그럼 진짜 좋은 거지
버스비 없으면
걸어서 가면 되고
손에 땀이 차도
절대 안 놓을 거야야야야
홍어에 양파에 마늘에 김치를 먹더라도
입 꼭 맞출 거야
Nothing is gentle
They will think you're mental
If you want to scream out loud
Do until they hear you out
좋으면 좋은 거지 좋아하면 하는 거지
하면 또 더 하고 싶지 그럼 진짜 좋은 거지
Nothing is gentle
They will think you're mental
If you want to sing out loud
좋으면 좋은 거지 좋아하면 하는 거지
하면 또 더 하고 싶지 그럼

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",462.0,인디,인디 팝,2020.08.13,https://www.hani.co.kr/arti/economy/finance/1084075.html,https://www.gqkorea.co.kr/2022/12/16/%ec%97%b0%eb%a7%90%ec%97%90-%eb%b3%b4%eb%a9%b4-%ec%a2%8b%ec%9d%84-%ea%b3%b5%ec%97%b0-5/?utm_source=naver&utm_medium=partnership,https://www.youthdaily.co.kr/news/article.html?no=116681
Zombie,DAY6 (데이식스),The Book of Us : The Demon,31908733,20323788,https://image.bugsm.co.kr/album/images/200/203237/20323788.jpg?version=20200512002352.0,"어제는 어떤 날이었나
특별한 게 있었던가
떠올려 보려 하지만
별다를 건 없었던 것 같아
오늘도 똑같이 흘러가
나만 이렇게 힘들까
어떻게 견뎌야 할까
마음껏 소리쳐 울면 나아질까
Yeah we live a life
낮과 밤을 반복하면서
Yeah we live a life
뭔가 바꾸려 해도
할 수 있는 것도
가진 것도 없어 보여
I feel like I became a zombie
머리와 심장이 텅 빈
생각 없는 허수아비
언제부터 이렇게 된 걸까 Oh why
I became a zombie
난 또 걸어 정처 없이
내일도 다를 것 없이
그저 잠에 들기만을 기다리며 살아
Yeah we live a life
어둠 속에서 눈을 뜬 채로
This meaningless life
편히 쉬고 싶어도
꿈꾸고 싶어도
아무것도 하지 못해
I feel like I became a zombie
머리와 심장이 텅 빈
생각 없는 허수아비
언제부터 이렇게 된 걸까 Oh why
I became a zombie
난 또 걸어 정처 없이
내일도 다를 것 없이
그저 잠에 들기만을 기다리며 살아
다 털어놓고 Wanna cry
다 내려놓고 Can I cry
마른 내 눈물을 돌려줘
Oh oh
I feel like I became a zombie
머리와 심장이 텅 빈
생각 없는 허수아비
언제부터 이렇게 된 걸까 Oh why
I became a zombie
난 또 걸어 정처 없이
내일도 다를 것 없이
그저 잠에 들기만을 기다리며 살아

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",8215.0,"인디, 락/메탈",인디 락,2020.05.11,https://www.xportsnews.com/article/1721782,https://www.newsen.com/news_view.php?uid=202305051148330410,http://www.sportsworldi.com/newsView/20230426505881
너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,5819360,958964,https://image.bugsm.co.kr/album/images/200/9589/958964.jpg?version=20201211120732.0,"우연히 너를 만나서
너의 옆자리에 앉아
그렇게 우린 친해졌어
짧은 시간에 그렇게
가까워질 수 있다는게
그게 참 신기했어
소소한 일상부터
어린 시절 얘기 까지도
그리 똑같진 않아도
말이 참 잘 통해서
더 짧았던 거야
너의 번호를 누르고
설레임을 가득 채우다
너의 번호를 지우며
좋았던 시간을 덜어내
그때 난 왜 몰랐을까
이뤄질 수 없는
짧은 시간속의
우린 여기 까지인 가봐
어쩌다 먼 훗날에
그때 우리 약속 기억 날까
아쉬움만 가득했던
그때 난 왜 그랬을까
너의 번호를 누르고
설레임을 가득 채우다
너의 번호를 지우며
좋았던 시간을 덜어내
그때 난 왜 몰랐을까
이뤄질 수 없는
짧은 시간속의
우린 여기까지인 가봐
아무일 없이 살다보면
모두 잊혀질거라
또 맘을 속이고 달래도
자꾸만 그 때 니가 생각나
또 너를 부르게 돼
너의 번호를 누르고
설레임을 가득 채우다
너의 번호를 지우며
좋았던 시간을 덜어내
그때 난 왜 몰랐을까
이뤄질 수 없는
짧은 시간속의
스쳐가버린
그 때 그 시절 속의
우린 여기까지인 가봐

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",3181.0,"인디, 발라드","발라드, 인디 팝",2019.11.30,,,
"기다린 만큼, 더",검정치마,또 오해영 (tvN 월화드라마) OST - Part.7,30285786,20040257,https://image.bugsm.co.kr/album/images/200/200402/20040257.jpg?version=20211216040736.0,"왜 그리 내게 차가운가요
사랑이 그렇게 쉽게 변하는 거였나요
내가 뭔가 잘못했나요
그랬다면 미안합니다
그대는 내가 불쌍한가요
어떻게라도 그대 곁에
남아있고싶은게
내 맘이라면 알아줄래요?
그렇다면 대답해줘요
그대가 숨겨왔던 아픈 상처들 다
다 내게 옮겨주세요
지치지 않고 슬퍼할수있게 나를
좀 더 가까이 둬요
사실 난 지금 기다린 만큼 더
기다릴수 있지만
왠지 난 지금 이순간이 우리의
마지막일 것 같아
사실 난 지금 기다린 만큼 더
기다릴수 있지만
왠지 난 지금 이순간이 우리의
마지막일 것 같아

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",11369.0,"인디, OST","인디 팝, TV 드라마",2016.06.14,https://www.mk.co.kr/article/10730124,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002925981&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,http://www.newspim.com/news/view/20230307000039
Love me or Leave me,DAY6 (데이식스),The Book of Us : The Demon,31908735,20323788,https://image.bugsm.co.kr/album/images/200/203237/20323788.jpg?version=20200512002352.0,"모든 건 너에게 달렸어
난 지켜볼 수 밖에 없어
끝이 날 건지 아닌지는
너의 말 한마디로 결정돼
여태 받던 싸늘한 느낌
그저 착각일지도
여기서 알아야 갈 수 있어
Do you even love me now
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해 줘
Baby love me or leave me tonight
So 대답해 줘
숨김 없이 솔직하게
어서 대답해 줘
Baby love me or leave me tonight
So tell me now
꽤나 오랫동안 견뎠어
너의 차가운 눈빛과 말투
끝을 낼 건지 아닌지는
이제 너에게 전부 달렸어
이미 멀어진 우리 사이
그저 오해일지도
여기서 알아야 갈 수 있어
Do you even love me now
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해 줘
Baby love me or leave me tonight
So 대답해 줘
숨김 없이 솔직하게
어서 대답해 줘
Baby love me or leave me tonight
알아 이미 너의 대답은 No
나도 알아 이미 안다고 알아도
아직까진 I cannot give up on you
너의 목소리로 듣기 전까지는
Can't give up on you
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해 줘
Baby love me or leave me tonight
So 대답해 줘
숨김 없이 솔직하게
어서 대답해 줘
Baby love me or leave me tonight
So tell me now

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",6360.0,"인디, 락/메탈",인디 락,2020.05.11,https://www.xportsnews.com/article/1721782,https://www.newsen.com/news_view.php?uid=202305051148330410,http://www.sportsworldi.com/newsView/20230426505881
Wonderin',Jimmy Brown,SPECTRUM for The Good Days Boys,6171054,4078272,https://image.bugsm.co.kr/album/images/200/40782/4078272.jpg?version=20230318012301.0,"i got a feelin' we finna be right
you got me on sight
you’ve been on my mind
and you know what I like
보여줘 전부 다 keep it juicy 
고민도 다 i keep it lowkey
23보다 높이
you know i need you right here

you keep me up at night
지금 넌 어떤 생각
홀로 가만히 앉아

you left me wonderin’ wonderin’
wonderin’ wonderin’
wonderin’ wonderin’ yeah
you left me wonderin’ wonderin’
wonderin’ wonderin’
wonderin’ wonderin’ yeah

u look good and i got money 
And I'm gon' give it how you want it
어울리는 곳에서 놀기
divin’ into 너의 허리
i gotta get to know you, no wonder why
been waitin’ on you  여기 너와 나
i want you to dream baby here we are

you keep me up at night
지금 넌 어떤 생각
홀로 가만히 앉아

you left me wonderin’ wonderin’
wonderin’ wonderin’
wonderin’ wonderin’ yeah
you left me wonderin’ wonderin’
wonderin’ wonderin’
wonderin’ wonderin’ yeah

say ye-ye-yes
say ye-ye-yes
say ye-ye-yes
say ye-ye-yes
say ye-ye-yes
say ye-ye-yes

you left me wonderin’ wonderin’
wonderin’ wonderin’
wonderin’ wonderin’ yeah
you left me wonderin’ wonderin’
wonderin’ wonderin’
wonderin’ wonderin’ yeah

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",63.0,"인디, 랩/힙합, 알앤비/소울","알앤비, 인디 팝, 힙합",2022.08.01,https://www.nytimes.com/2023/05/09/nyregion/john-roland-dead.html?partner=naver,https://www.nytimes.com/2023/05/08/obituaries/james-sakoda-overlooked.html?partner=naver,http://www.koreaherald.com/view.php?ud=20210725000060
초록을거머쥔우리는,잔나비,잔나비 소곡집 ll : 초록을거머쥔우리는,6161017,4075459,https://image.bugsm.co.kr/album/images/200/40754/4075459.jpg?version=20220601200004.0,"오월 하늘엔 휘파람이 분대요
눈여겨둔 볕에 누우면
팔베개도 스르르르
그 애의 몸짓은 계절을 묘사해요
자꾸만 나풀나풀대는데
단번에 봄인 걸 알았어요
이런 내 마음은
부르지도 못할 노래만 잔뜩 담았네
마땅한 할 일도 갈 곳도 모른 채로
꼭 그렇게 서 있었네
(when I see her smile oh distant light)
저는요 사랑이 아프지 않았음 해요
기다림은 순진한 속마음
오늘도 거리에 서 있어요
이런 내 마음은
부르지도 못할 노래만 잔뜩 담았네
마땅한 할 일도 갈 곳도 모른 채로
꼭 그렇게 서 있었네
달아나는 빛 초록을 거머쥐고
그 많던 내 모습 기억되리 우
오월의 하늘은
푸르던 날들로 내몰린 젊은 우리는
영원한 사랑을 해 본 사람들처럼
꼭 그렇게 웃어줬네
(When I see her smile oh distant light)

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",1832.0,"인디, 락/메탈",인디 락,2022.05.10,http://www.osen.co.kr/article/G1112100252,http://sports.khan.co.kr/news/sk_index.html?art_id=202305091533003&sec_id=540201&pt=nv,http://enews.imbc.com/News/RetrieveNewsInfo/381555
우주를 줄게,볼빨간사춘기,Full Album RED PLANET,4779840,585591,https://image.bugsm.co.kr/album/images/200/5855/585591.jpg?version=20220716004855.0,"커피를 너무 많이 마셨나 봐요 
심장이 막 두근대고 잠은 잘 수가 없어요
한참 뒤에 별빛이 내리면 난 
다시 잠들 순 없겠죠
 
지나간 새벽을 다 새면 
다시 네 곁에 잠들겠죠
너의 품에 잠든 난 마치 
천사가 된 것만 같아요
난 그대 품에 별빛을 쏟아 내리고 
은하수를 만들어 어디든 날아가게 할거야
 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere 
lighting star shooting star 줄게 내 Galaxy
Cause I’m a pilot anywhere 
Cause I’m your pilot 네 곁에 
저 별을 따 네게만 줄게 my Galaxy
 
Like a star 내리는 비처럼
반짝이는 널 가지고 싶어
Get ma mind
엄지와 검지만 해도 내 마음을 너무 잘 표현해
붙어 안달 나니까
마냥 떨리기만 한 게 아냐
준비가 되면 쏘아 올린 인공위성처럼
네 주윌 마구 맴돌려 해
더 가까워진다면 네가 가져줄래
이 떨림을

어제는 내가 기분이 참 좋아서 
지나간 행성에다가 
그대 이름 새겨 놓았죠
한참 뒤에 별빛이 내리면 
그 별이 가장 밝게 빛나요
 
지나간 새벽을 다 새면 
다시 네 곁에 잠들겠죠
별빛 아래 잠든 난 마치 
온 우주를 가진 것만 같아
난 그대 품에 별빛을 쏟아 내리고 
은하수를 만들어 어디든 날아가게 할거야
 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere 
Lighting star Shooting star 줄게 내 Galaxy
Cause I’m a pilot anywhere 
Cause I’m your pilot 네 곁에 
저 별을 따 네게만 줄게 my Galaxy
 
Cause I’m a pilot anywhere 
Cause I’m a pilot anywhere 
Lighting star Shooting star 줄게 내 Galaxy
Cause I’m a pilot I’m your pilot
Lighting star Shooting star 줄게 my Galaxy
 
라라라라라 라라라라라

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",28769.0,"인디, 포크/어쿠스틱, 락/메탈","인디 팝, 인디 락, 어쿠스틱",2016.08.29,http://starin.edaily.co.kr/news/newspath.asp?newsid=01469446635607280,http://www.newsculture.press/news/articleView.html?idxno=524083,https://isplus.com/article/view/isp202305030031
좋다고 말해,볼빨간사춘기,Full Album RED PLANET [Hidden Track],4833951,608393,https://image.bugsm.co.kr/album/images/200/6083/608393.jpg?version=20190515010657.0,"안녕 오늘도 같은 자리 버스 창가에
기대 앉은 네게 인사를 해 Hi
역시 넌 받아 주지를 않네
인기 많고 잘생긴 넌 내게만 
그렇게 쌀쌀하게 굴더라
 
근데 Last Night 기억나? 
넌 내가 좋다고 했어
그 예쁜 가로등 아래서 
넌 내가 좋다고 말했어
다음부턴 모른 척 아닌 척해도
You Have To Know That
확신을 해야 돼 넌 
그 날 넌 내가 좋다고 했어 Yeah
 
If You Like Me Or Love Me 
Just Say Yes Yes Yes
And Then I'm Your Girlfriend 
And You're My Boyfriend 
어서 내게 좋다고 말해줘
 
몰래 오늘도 도서관 맨 앞자리에
기대 앉은 네게 인사를 해 Oh Boy
역시 넌 받아 주지를 않네
인기 많고 잘생긴 넌 내게만 
그렇게 쌀쌀하게 굴더라
 
근데 Last Night 기억나? 
넌 내가 좋다고 했어
그 예쁜 가로등 아래서 
넌 내가 좋다고 말했어
다음부턴 모른 척 아닌 척해도
You Have To Know That
확신을 해야 돼 넌 
그 날 넌 내가 좋다고 했어 Yeah
 
If You Like Me Or Love Me 
Just Say Yes Yes Yes
And Then I'm Your Girlfriend 
And You're My Boyfriend 
어서 내게 좋다고 말해줘 Oh
 
널 참 많이 좋아하는 난데 
우린 이어질 수 없는 걸까
내 긴 교복 치마가 부끄러워 초라해 Yeah
네 곁엔 항상 키 크고 
예쁜 애들이 넘치는데 Woo
 
If You Like Me If You Love Me Yeah
And Then I'm Your Girlfriend 
And You're My Boyfriend 
어서 내게 좋다고 말해줘
If You Like Me Or Love Me 
Just Say Yes Yes Yes
And Then I'm Your Girlfriend 
And You're My Boyfriend 
어서 내게 좋다고 말해줘

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",20308.0,"인디, 락/메탈","인디 팝, 인디 락",2016.12.21,http://starin.edaily.co.kr/news/newspath.asp?newsid=01469446635607280,http://www.newsculture.press/news/articleView.html?idxno=524083,https://isplus.com/article/view/isp202305030031
Drunk plans,heyden,Drunk plans,96220968,30005581,https://image.bugsm.co.kr/album/images/200/300055/30005581.jpg?version=20221117064245.0,"You call me in the middle of the night
Trying to start another fucking fight
Ask me what I'm doing tomorrow
Like we're still lovers in summer
And I don't understand
why you tryna call me when you're drunk
You know that
I took all of my stuff out of your draw
But you don't realize that we're
nothing more than strangers' baby
it's strange you're fucking with my head space
I've got my walls up
and I don't wanna let them down
but you broke my heart so gently now
I can't forget you
no matter how hard I try
try to believe I'm better off
when you're not by my side
ohh
somehow I find
ohh
I've been thinking 'bout you
you you you ohh
I've been thinking 'bout you
you you you ohh
I'm drinking from the bottle this time
cause I don't have the courage otherwise
blowing up your phone in the middle
of the night when I'm hollow
and my bed feels lighter
when you're not around me girl
can't we just start over
imma rewrite all my faults
promise I'llr  try my best
I don't wanna be strangers baby
it's strange you're fucking with head space
I've got my walls up
and I don't wanna let them down
but you broke my heart so gently now
I can't forget you
no matter how hard I try
try to believe I'm better off
when you're not by my side
ohh
somehow I find
ohh
I've been thinking 'bout you
you you you ohh
I've been thinking 'bout you
you you you ohh
I can't forget you
no matter how hard I try
try to believe I'm better off
when you're not by my side
ohh
somehow I find
ohh
I've been thinking 'bout you
you you you ohh
I've been thinking 'bout you
you you you ohh

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",90.0,"인디, 알앤비/소울","소울 팝, 인디 팝",2022.11.16,https://www.mk.co.kr/article/10678125?refer=portal,https://www.news1.kr/articles/4979993,https://n.news.naver.com/mnews/article/091/0009294961?sid=104
고백연습,경서,고백연습,6180462,4081117,https://image.bugsm.co.kr/album/images/200/40811/4081117.jpg?version=20221103055900.0,"토요일에 영화나 볼래
새로 생긴 맛집도 가고
시원한 아이스크림 들고서
우리 같이 걸을래
자전거로 한강에 갈래
다정하게 사진도 찍고
달달한 가을 멜로디
밤새도록 들을래 너와
사실 예전부터
혼자서 좋아했던 너를
난 알았어
네가 찾아왔던 밤에
어쩌면 우리가 될 거라 생각했어
이상하게 나도 좋아져
괜히 보고 싶어
안녕 뭐해 있잖아 우리 둘이
토요일에 영화나 볼래
새로 생긴 맛집도 가고
시원한 아이스크림 들고서
우리 같이 걸을래
자전거로 한강에 갈래
다정하게 사진도 찍고
달달한 가을 멜로디
밤새도록 들을래 너와
취해 전화해서
아무 말 늘어놓던 네가
귀여웠어
너를 기다리는 내가
낯설어 한동안 겁이 나 망설였어
요즘 따라 연락이 오면
나도 보고 싶어
지금 뭐해 있잖아 우리 둘이
토요일에 영화나 볼래
새로 생긴 맛집도 가고
시원한 아이스크림 들고서
우리 같이 걸을래
자전거로 한강에 갈래
다정하게 사진도 찍고
달달한 가을 멜로디
밤새도록 들을래 너와
가을밤 하늘
별을 세다가
이제 우리 둘이 우리 둘이 나나
매일 밤 너와
잠들고 싶어
그래 우리 둘이 우리 둘이 나나
장난스레 손잡아 줄래
같은 색깔 티셔츠 입고
시원한 아이스크림 들고서
우리 같이 걸을래
오늘 밤엔 너랑 있을래
니 어깨에 기대도 보고
달달한 가을 멜로디
밤새도록 들을래 너와

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",625.0,"인디, 발라드","발라드, 인디 팝",2022.10.30,https://www.mk.co.kr/article/10732000,http://moneys.mt.co.kr/news/mwView.php?no=2023050817350919350,https://decenter.kr/NewsView/29PI0OGJ4X
